sessionLabel,sessionHours,huntingLevel,potionQuantity,tier,level,className,mapName,hp,potionHealAmount,secondsPerFind,ttkSeconds,secondsPerMob,maxKillsByTime,kills,xp,xpPerScheduledHour,xpPerActiveHour,xpPerPotion,potionsUsed,potionsNeededForFullSession,potionCoveragePercent,completionPercent,hoursUntilStop,damagePerHour,finalHpPercent,riskLevel,xpVsBestPercent
"12h",12,10,100,4,40,"Medico","Terminal dos Esquecidos",2054,227,12,39,51,847,847,38962,3246.83,3246.83,695.75,56,56,178.6,100,12,1161.1,40.55,"MEDIUM",100
"6h",6,10,0,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,415,103,7241,1206.83,4820.19,7241,0,23,0,25,1.5,1849.89,0,"HIGH",100
"6h",6,10,5,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,415,180,12654,2109,4840.03,2530.8,5,23,21.7,43.6,2.61,1857.53,0,"HIGH",100
"6h",6,10,10,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,415,256,17997,2999.5,4848.04,1799.7,10,23,43.5,61.9,3.71,1860.58,0,"HIGH",100
"6h",6,10,20,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,415,409,28753,4792.17,4855.1,1437.65,20,23,87,98.7,5.92,1863.29,0,"HIGH",100
"6h",6,10,50,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,415,415,29175,4862.5,4862.5,1268.48,23,23,217.4,100,6,1866.12,38.57,"MEDIUM",98.1
"6h",6,10,100,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,415,415,29175,4862.5,4862.5,1268.48,23,23,434.8,100,6,1866.12,38.57,"MEDIUM",98.1
"12h",12,10,0,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,830,103,7241,603.42,4820.19,7241,0,50,0,12.5,1.5,1849.89,0,"HIGH",100
"12h",12,10,5,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,830,180,12654,1054.5,4840.03,2530.8,5,50,10,21.8,2.61,1857.53,0,"HIGH",100
"12h",12,10,10,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,830,256,17997,1499.75,4848.04,1799.7,10,50,20,30.9,3.71,1860.58,0,"HIGH",100
"12h",12,10,20,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,830,409,28753,2396.08,4855.1,1437.65,20,50,40,49.4,5.92,1863.29,0,"HIGH",100
"12h",12,10,50,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,830,830,58349,4862.42,4862.42,1166.98,50,50,100,100,12,1866.12,35.97,"MEDIUM",99.6
"12h",12,10,100,5,50,"Lutador","Zona de Quarentena 9",2801,412,12,40,52,830,830,58349,4862.42,4862.42,1166.98,50,50,200,100,12,1866.12,35.97,"MEDIUM",98
"6h",6,10,0,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,459,30,1917,319.5,4736.58,1917,0,51,0,6.7,0.4,1979.14,0,"HIGH",26.5
"6h",6,10,5,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,459,73,4665,777.5,4828.64,933,5,51,9.8,16.1,0.97,2017.47,0,"HIGH",36.9
"6h",6,10,10,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,459,117,7476,1246,4852.79,747.6,10,51,19.6,25.7,1.54,2027.77,0,"HIGH",41.5
"6h",6,10,20,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,459,203,12972,2162,4870.59,648.6,20,51,39.2,44.4,2.66,2035.08,0,"HIGH",45.1
"6h",6,10,50,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,459,459,29330,4888.33,4888.33,586.6,50,51,98,100,6,2042.55,18.5,"HIGH",98.6
"6h",6,10,100,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,459,459,29330,4888.33,4888.33,575.1,51,51,196.1,100,6,2042.55,47.35,"MEDIUM",98.6
"12h",12,10,0,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,919,30,1917,159.75,4736.58,1917,0,104,0,3.4,0.4,1979.14,0,"HIGH",26.5
"12h",12,10,5,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,919,73,4665,388.75,4828.64,933,5,104,4.8,8.1,0.97,2017.47,0,"HIGH",36.9
"12h",12,10,10,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,919,117,7476,623,4852.79,747.6,10,104,9.6,12.8,1.54,2027.77,0,"HIGH",41.5
"12h",12,10,20,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,919,203,12972,1081,4870.59,648.6,20,104,19.2,22.2,2.66,2035.08,0,"HIGH",45.1
"12h",12,10,50,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,919,464,29650,2470.83,4884.01,593,50,104,48.1,50.6,6.07,2040.71,0,"HIGH",50.6
"12h",12,10,100,5,50,"Assassino","Zona de Quarentena 9",804,232,12,35,47,919,899,57446,4787.17,4889.02,574.46,100,104,96.2,97.9,11.75,2042.83,0,"HIGH",96.5
"6h",6,10,0,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,459,32,2045,340.83,4746.62,2045,0,48,0,7.2,0.43,1893.26,0,"HIGH",28.2
"6h",6,10,5,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,459,78,4984,830.67,4832.32,996.8,5,48,10.4,17.2,1.03,1927.71,0,"HIGH",39.4
"6h",6,10,10,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,459,124,7924,1320.67,4855.56,792.4,10,48,20.8,27.2,1.63,1936.81,0,"HIGH",44
"6h",6,10,20,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,459,216,13802,2300.33,4871.77,690.1,20,48,41.7,47.2,2.83,1943.43,0,"HIGH",48
"6h",6,10,50,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,459,459,29330,4888.33,4888.33,611.04,48,48,104.2,100,6,1949.99,43.76,"MEDIUM",98.6
"6h",6,10,100,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,459,459,29330,4888.33,4888.33,611.04,48,48,208.3,100,6,1949.99,43.76,"MEDIUM",98.6
"12h",12,10,0,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,919,32,2045,170.42,4746.62,2045,0,98,0,3.6,0.43,1893.26,0,"HIGH",28.2
"12h",12,10,5,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,919,78,4984,415.33,4832.32,996.8,5,98,5.1,8.6,1.03,1927.71,0,"HIGH",39.4
"12h",12,10,10,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,919,124,7924,660.33,4855.56,792.4,10,98,10.2,13.6,1.63,1936.81,0,"HIGH",44
"12h",12,10,20,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,919,216,13802,1150.17,4871.77,690.1,20,98,20.4,23.6,2.83,1943.43,0,"HIGH",48
"12h",12,10,50,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,919,491,31375,2614.58,4884.54,627.5,50,98,51,53.5,6.42,1948.46,0,"HIGH",53.6
"12h",12,10,100,5,50,"Atirador","Zona de Quarentena 9",832,234,12,35,47,919,919,58724,4893.67,4893.67,599.22,98,98,102,100,12,1952.11,40.71,"MEDIUM",98.6
"6h",6,10,0,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,423,79,5554,925.67,4900.59,5554,0,25,0,18.9,1.13,2229.89,0,"HIGH",76.7
"6h",6,10,5,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,423,154,10826,1804.33,4930.25,2165.2,5,25,20,36.6,2.2,2243.55,0,"HIGH",85.6
"6h",6,10,10,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,423,230,16169,2694.83,4940.87,1616.9,10,25,40,54.5,3.27,2248.34,0,"HIGH",89.8
"6h",6,10,20,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,423,380,26714,4452.33,4949.33,1335.7,20,25,80,90,5.4,2252.19,0,"HIGH",92.9
"6h",6,10,50,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,423,423,29737,4956.17,4956.17,1189.48,25,25,200,100,6,2255.29,42.37,"MEDIUM",100
"6h",6,10,100,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,423,423,29737,4956.17,4956.17,1189.48,25,25,400,100,6,2255.29,42.37,"MEDIUM",100
"12h",12,10,0,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,847,79,5554,462.83,4900.59,5554,0,53,0,9.4,1.13,2229.89,0,"HIGH",76.7
"12h",12,10,5,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,847,154,10826,902.17,4930.25,2165.2,5,53,9.4,18.3,2.2,2243.55,0,"HIGH",85.6
"12h",12,10,10,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,847,230,16169,1347.42,4940.87,1616.9,10,53,18.9,27.3,3.27,2248.34,0,"HIGH",89.8
"12h",12,10,20,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,847,380,26714,2226.17,4949.33,1335.7,20,53,37.7,45,5.4,2252.19,0,"HIGH",92.9
"12h",12,10,50,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,847,833,58560,4880,4956.41,1171.2,50,53,94.3,98.5,11.82,2255.41,0,"HIGH",100
"12h",12,10,100,5,50,"Medico","Zona de Quarentena 9",2528,483,12,39,51,847,847,59544,4962,4962,1123.47,53,53,188.7,100,12,2257.96,40.8,"MEDIUM",100
"6h",6,10,0,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,415,63,6621,1103.5,7162.14,6621,0,42,0,15.4,0.92,3345.44,0,"HIGH",100
"6h",6,10,5,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,415,108,11351,1891.83,7209.53,2270.2,5,42,11.9,26.2,1.57,3367.36,0,"HIGH",100
"6h",6,10,10,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,415,153,16080,2680,7228.77,1608,10,42,23.8,37.1,2.22,3376.47,0,"HIGH",100
"6h",6,10,20,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,415,243,25539,4256.5,7246.25,1276.95,20,42,47.6,58.7,3.52,3384.61,0,"HIGH",100
"6h",6,10,50,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,415,415,43617,7269.5,7269.5,1038.5,42,42,119,100,6,3395.39,40.79,"MEDIUM",100
"6h",6,10,100,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,415,415,43617,7269.5,7269.5,1038.5,42,42,238.1,100,6,3395.39,40.79,"MEDIUM",99.5
"12h",12,10,0,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,830,63,6621,551.75,7162.14,6621,0,88,0,7.7,0.92,3345.44,0,"HIGH",100
"12h",12,10,5,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,830,108,11351,945.92,7209.53,2270.2,5,88,5.7,13.1,1.57,3367.36,0,"HIGH",100
"12h",12,10,10,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,830,153,16080,1340,7228.77,1608,10,88,11.4,18.5,2.22,3376.47,0,"HIGH",100
"12h",12,10,20,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,830,243,25539,2128.25,7246.25,1276.95,20,88,22.7,29.4,3.52,3384.61,0,"HIGH",100
"12h",12,10,50,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,830,512,53811,4484.25,7261.94,1076.22,50,88,56.8,61.8,7.41,3391.91,0,"HIGH",100
"12h",12,10,100,6,60,"Lutador","Refinaria do Pó Cinzento",3125,441,12,40,52,830,830,87233,7269.42,7269.42,991.28,88,88,113.6,100,12,3395.39,38.03,"MEDIUM",100
"6h",6,10,0,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,459,26,2483,413.83,7043.97,2483,0,68,0,5.9,0.35,2843.4,0,"HIGH",37.5
"6h",6,10,5,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,459,59,5635,939.17,7193.62,1127,5,68,7.4,13.1,0.78,2903.55,0,"HIGH",49.6
"6h",6,10,10,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,459,91,8691,1448.5,7235.8,869.1,10,68,14.7,20,1.2,2920.67,0,"HIGH",54
"6h",6,10,20,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,459,156,14898,2483,7268.3,744.9,20,68,29.4,34.2,2.05,2933.96,0,"HIGH",58.3
"6h",6,10,50,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,459,352,33616,5602.67,7294.17,672.32,50,68,73.5,76.8,4.61,2944.4,0,"HIGH",77.1
"6h",6,10,100,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,459,459,43835,7305.83,7305.83,644.63,68,68,147.1,100,6,2949.07,38.58,"MEDIUM",100
"12h",12,10,0,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,919,26,2483,206.92,7043.97,2483,0,139,0,2.9,0.35,2843.4,0,"HIGH",37.5
"12h",12,10,5,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,919,59,5635,469.58,7193.62,1127,5,139,3.6,6.5,0.78,2903.55,0,"HIGH",49.6
"12h",12,10,10,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,919,91,8691,724.25,7235.8,869.1,10,139,7.2,10,1.2,2920.67,0,"HIGH",54
"12h",12,10,20,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,919,156,14898,1241.5,7268.3,744.9,20,139,14.4,17.1,2.05,2933.96,0,"HIGH",58.3
"12h",12,10,50,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,919,352,33616,2801.33,7294.17,672.32,50,139,36,38.4,4.61,2944.4,0,"HIGH",62.5
"12h",12,10,100,6,60,"Assassino","Refinaria do Pó Cinzento",1020,251,12,35,47,919,677,64654,5387.83,7304.16,646.54,100,139,71.9,73.8,8.85,2948.41,0,"HIGH",74.1
"6h",6,10,0,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,459,27,2579,429.83,7055.02,2579,0,66,0,6.1,0.37,2777.14,0,"HIGH",39
"6h",6,10,5,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,459,61,5826,971,7197.53,1165.2,5,66,7.6,13.5,0.81,2833.55,0,"HIGH",51.3
"6h",6,10,10,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,459,94,8977,1496.17,7237.89,897.7,10,66,15.2,20.7,1.24,2849.68,0,"HIGH",55.8
"6h",6,10,20,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,459,162,15471,2578.5,7270.02,773.55,20,66,30.3,35.5,2.13,2862.33,0,"HIGH",60.6
"6h",6,10,50,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,459,364,34762,5793.67,7294.85,695.24,50,66,75.8,79.4,4.77,2872.11,0,"HIGH",79.7
"6h",6,10,100,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,459,459,43835,7305.83,7305.83,664.17,66,66,151.5,100,6,2876.4,46.22,"MEDIUM",100
"12h",12,10,0,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,919,27,2579,214.92,7055.02,2579,0,134,0,3,0.37,2777.14,0,"HIGH",39
"12h",12,10,5,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,919,61,5826,485.5,7197.53,1165.2,5,134,3.7,6.7,0.81,2833.55,0,"HIGH",51.3
"12h",12,10,10,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,919,94,8977,748.08,7237.89,897.7,10,134,7.5,10.3,1.24,2849.68,0,"HIGH",55.8
"12h",12,10,20,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,919,162,15471,1289.25,7270.02,773.55,20,134,14.9,17.7,2.13,2862.33,0,"HIGH",60.6
"12h",12,10,50,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,919,364,34762,2896.83,7294.85,695.24,50,134,37.3,39.7,4.77,2872.11,0,"HIGH",64.6
"12h",12,10,100,6,60,"Atirador","Refinaria do Pó Cinzento",1042,253,12,35,47,919,700,66850,5570.83,7304.46,668.5,100,134,74.6,76.3,9.15,2875.89,0,"HIGH",76.6
"6h",6,10,0,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,415,49,5150,858.33,7130.77,5150,0,43,0,12,0.72,3912.69,0,"HIGH",77.8
"6h",6,10,5,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,415,94,9879,1646.5,7199.27,1975.8,5,43,11.6,22.9,1.37,3950.51,0,"HIGH",87
"6h",6,10,10,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,415,139,14609,2434.83,7224.23,1460.9,10,43,23.3,33.7,2.02,3964.02,0,"HIGH",90.9
"6h",6,10,20,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,415,228,23963,3993.83,7244.44,1198.15,20,43,46.5,55.1,3.31,3975.1,0,"HIGH",93.8
"6h",6,10,50,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,415,415,43617,7269.5,7269.5,1014.35,43,43,116.3,100,6,3988.84,41.58,"MEDIUM",100
"6h",6,10,100,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,415,415,43617,7269.5,7269.5,1014.35,43,43,232.6,100,6,3988.84,41.58,"MEDIUM",99.5
"12h",12,10,0,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,830,49,5150,429.17,7130.77,5150,0,89,0,6,0.72,3912.69,0,"HIGH",77.8
"12h",12,10,5,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,830,94,9879,823.25,7199.27,1975.8,5,89,5.6,11.4,1.37,3950.51,0,"HIGH",87
"12h",12,10,10,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,830,139,14609,1217.42,7224.23,1460.9,10,89,11.2,16.9,2.02,3964.02,0,"HIGH",90.9
"12h",12,10,20,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,830,228,23963,1996.92,7244.44,1198.15,20,89,22.5,27.6,3.31,3975.1,0,"HIGH",93.8
"12h",12,10,50,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,830,498,52340,4361.67,7261.6,1046.8,50,89,56.2,60.1,7.21,3984.54,0,"HIGH",97.3
"12h",12,10,100,6,60,"Medico","Refinaria do Pó Cinzento",2840,518,12,40,52,830,830,87233,7269.42,7269.42,980.15,89,89,112.4,100,12,3988.84,37.88,"MEDIUM",100
"6h",6,10,0,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,407,40,6192,1032,10258.26,6192,0,45,0,10.1,0.6,5747.41,0,"HIGH",100
"6h",6,10,5,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,407,82,12694,2115.67,10388.36,2538.8,5,45,11.1,20.4,1.22,5820.12,0,"HIGH",100
"6h",6,10,10,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,407,125,19350,3225,10431.27,1935,10,45,22.2,30.9,1.86,5844.34,0,"HIGH",100
"6h",6,10,20,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,407,210,32508,5418,10464.88,1625.4,20,45,44.4,51.8,3.11,5863.17,0,"HIGH",100
"6h",6,10,50,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,407,407,63004,10500.67,10500.67,1400.09,45,45,111.1,100,6,5883.19,42.44,"MEDIUM",98.1
"6h",6,10,100,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,407,407,63004,10500.67,10500.67,1400.09,45,45,222.2,100,6,5883.19,42.44,"MEDIUM",97.8
"12h",12,10,0,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,815,40,6192,516,10258.26,6192,0,93,0,5,0.6,5747.41,0,"HIGH",100
"12h",12,10,5,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,815,82,12694,1057.83,10388.36,2538.8,5,93,5.4,10.2,1.22,5820.12,0,"HIGH",100
"12h",12,10,10,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,815,125,19350,1612.5,10431.27,1935,10,93,10.8,15.5,1.86,5844.34,0,"HIGH",100
"12h",12,10,20,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,815,210,32508,2709,10464.88,1625.4,20,93,21.5,25.9,3.11,5863.17,0,"HIGH",100
"12h",12,10,50,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,815,466,72137,6011.42,10492.23,1442.74,50,93,53.8,57.3,6.88,5878.48,0,"HIGH",100
"12h",12,10,100,7,70,"Lutador","Avenida dos Caídos",3473,740,12,41,53,815,815,126162,10513.5,10513.5,1356.58,93,93,107.5,100,12,5890.41,46.3,"MEDIUM",98.2
"6h",6,10,0,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,459,21,2946,491,10256.87,2946,0,63,0,4.8,0.29,4131.68,0,"HIGH",47.6
"6h",6,10,5,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,459,56,7857,1309.5,10558.12,1571.4,5,63,7.9,12.4,0.74,4252.49,0,"HIGH",61.9
"6h",6,10,10,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,459,92,12908,2151.33,10631.16,1290.8,10,63,15.9,20.2,1.21,4281.88,0,"HIGH",66.7
"6h",6,10,20,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,459,162,22729,3788.17,10680.64,1136.45,20,63,31.7,35.5,2.13,4301.87,0,"HIGH",69.9
"6h",6,10,50,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,459,375,52613,8768.83,10717.9,1052.26,50,63,79.4,81.8,4.91,4316.91,0,"HIGH",81.9
"6h",6,10,100,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,459,459,64398,10733,10733,1022.19,63,63,158.7,100,6,4323.02,38.8,"MEDIUM",100
"12h",12,10,0,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,919,21,2946,245.5,10256.87,2946,0,128,0,2.4,0.29,4131.68,0,"HIGH",47.6
"12h",12,10,5,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,919,56,7857,654.75,10558.12,1571.4,5,128,3.9,6.2,0.74,4252.49,0,"HIGH",61.9
"12h",12,10,10,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,919,92,12908,1075.67,10631.16,1290.8,10,128,7.8,10.1,1.21,4281.88,0,"HIGH",66.7
"12h",12,10,20,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,919,162,22729,1894.08,10680.64,1136.45,20,128,15.6,17.7,2.13,4301.87,0,"HIGH",69.9
"12h",12,10,50,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,919,375,52613,4384.42,10717.9,1052.26,50,128,39.1,40.9,4.91,4316.91,0,"HIGH",72.9
"12h",12,10,100,7,70,"Assassino","Avenida dos Caídos",1206,400,12,35,47,919,729,102279,8523.25,10731.69,1022.79,100,128,78.1,79.4,9.53,4322.5,0,"HIGH",79.6
"6h",6,10,0,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,459,22,3087,514.5,10280.48,3087,0,61,0,5,0.3,4025.21,0,"HIGH",49.9
"6h",6,10,5,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,459,59,8278,1379.67,10567.66,1655.6,5,61,8.2,13.1,0.78,4138.03,0,"HIGH",65.2
"6h",6,10,10,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,459,96,13469,2244.83,10635.75,1346.9,10,61,16.4,21.1,1.27,4164.79,0,"HIGH",69.6
"6h",6,10,20,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,459,169,23711,3951.83,10683.3,1185.55,20,61,32.8,37,2.22,4183.42,0,"HIGH",72.9
"6h",6,10,50,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,459,391,54857,9142.83,10718.91,1097.14,50,61,82,85.3,5.12,4197.44,0,"HIGH",85.4
"6h",6,10,100,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,459,459,64398,10733,10733,1055.7,61,61,163.9,100,6,4202.91,58.47,"LOW",100
"12h",12,10,0,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,919,22,3087,257.25,10280.48,3087,0,123,0,2.5,0.3,4025.21,0,"HIGH",49.9
"12h",12,10,5,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,919,59,8278,689.83,10567.66,1655.6,5,123,4.1,6.5,0.78,4138.03,0,"HIGH",65.2
"12h",12,10,10,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,919,96,13469,1122.42,10635.75,1346.9,10,123,8.1,10.6,1.27,4164.79,0,"HIGH",69.6
"12h",12,10,20,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,919,169,23711,1975.92,10683.3,1185.55,20,123,16.3,18.5,2.22,4183.42,0,"HIGH",72.9
"12h",12,10,50,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,919,391,54857,4571.42,10718.91,1097.14,50,123,40.7,42.6,5.12,4197.44,0,"HIGH",76
"12h",12,10,100,7,70,"Atirador","Avenida dos Caídos",1234,405,12,35,47,919,759,106488,8874,10732.27,1064.88,100,123,81.3,82.7,9.92,4202.63,0,"HIGH",82.9
"6h",6,10,0,7,70,"Medico","Avenida dos Caídos",3128,861,12,40,52,415,30,4644,774,10371.22,4644,0,48,0,7.5,0.45,6881.99,0,"HIGH",75
"6h",6,10,5,7,70,"Medico","Avenida dos Caídos",3128,861,12,40,52,415,72,11146,1857.67,10570.5,2229.2,5,48,10.4,17.6,1.05,7013.97,0,"HIGH",87.8
"6h",6,10,10,7,70,"Medico","Avenida dos Caídos",3128,861,12,40,52,415,114,17647,2941.17,10623.61,1764.7,10,48,20.8,27.7,1.66,7049.55,0,"HIGH",91.2
"6h",6,10,20,7,70,"Medico","Avenida dos Caídos",3128,861,12,40,52,415,198,30650,5108.33,10662.93,1532.5,20,48,41.7,47.9,2.87,7075.65,0,"HIGH",94.3
"6h",6,10,50,7,70,"Medico","Avenida dos Caídos",3128,861,12,40,52,415,415,64242,10707,10707,1338.38,48,48,104.2,100,6,7104.8,58.41,"LOW",100
"6h",6,10,100,7,70,"Medico","Avenida dos Caídos",3128,861,12,40,52,415,415,64242,10707,10707,1338.38,48,48,208.3,100,6,7104.8,58.41,"LOW",99.8
"12h",12,10,0,7,70,"Medico","Avenida dos Caídos",3128,861,12,40,52,830,30,4644,387,10371.22,4644,0,97,0,3.7,0.45,6881.99,0,"HIGH",75
"12h",12,10,5,7,70,"Medico","Avenida dos Caídos",3128,861,12,40,52,830,72,11146,928.83,10570.5,2229.2,5,97,5.2,8.8,1.05,7013.97,0,"HIGH",87.8
"12h",12,10,10,7,70,"Medico","Avenida dos Caídos",3128,861,12,40,52,830,114,17647,1470.58,10623.61,1764.7,10,97,10.3,13.8,1.66,7049.55,0,"HIGH",91.2
"12h",12,10,20,7,70,"Medico","Avenida dos Caídos",3128,861,12,40,52,830,198,30650,2554.17,10662.93,1532.5,20,97,20.6,24,2.87,7075.65,0,"HIGH",94.3
"12h",12,10,50,7,70,"Medico","Avenida dos Caídos",3128,861,12,40,52,830,449,69505,5792.08,10693.08,1390.1,50,97,51.5,54.2,6.5,7095.58,0,"HIGH",96.4
