tier,position,mobName,mobRank,mobLevel,className,gear,reinforcement,gathering,pet,potion,characterLevel,equipmentTier,hp,attack,defense,baseTtkSeconds,ttkSeconds,ttkDeltaFromPetPercent,expectedAttacksPerKill,expectedDamagePerAttack,expectedDamagePerKill,incomingDamageMultiplier,safeKillsWithoutPotions,safeKillsWithPotions,potionName,potionHealAmount,potionBuyPrice,killsResolvedInProjection,potionsUsedInProjection,potionsPer100Kills,potionGoldPer100Kills,defeatsInProjection,defeatedAtKill,riskLevel,survives100Kills,huntingSecondsPerEnemy,killsPerHour,effectiveXpPerHour
1,"END","Síndico Devorado",6,10,"Médico","MIXED",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",10,0.88,647,90.5,98,15,14.55,3,1.7561,2.03,3.57,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"MEDIUM",true,12,135.59,2711.86
1,"END","Síndico Devorado",6,10,"Médico","MIXED",3,"FULL","NONE","NONE",10,0.88,1367,174,282,9,9,0,1.5583,1.71,2.67,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,171.43,3428.57
1,"END","Síndico Devorado",6,10,"Médico","MIXED",3,"FULL","NONE","CURRENT_TIER",10,0.88,1367,174,282,9,9,0,1.5583,1.71,2.67,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,171.43,3428.57
1,"END","Síndico Devorado",6,10,"Médico","MIXED",3,"FULL","CURRENT_TIER","NONE",10,0.88,1367,174,282,9,8.73,3,1.5481,1.71,2.65,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,173.66,3473.23
1,"END","Síndico Devorado",6,10,"Médico","MIXED",3,"FULL","CURRENT_TIER","CURRENT_TIER",10,0.88,1367,174,282,9,8.73,3,1.5481,1.71,2.65,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,173.66,3473.23
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"NONE","NONE","NONE",10,1,497,84,60,16,16,0,1.5764,3.05,4.8,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"HIGH",true,12,128.57,2571.43
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"NONE","NONE","CURRENT_TIER",10,1,497,84,60,16,16,0,1.5764,3.05,4.8,1,100,100,"Poção de Vida Menor",100,25,100,2,2,50,0,,"MEDIUM",true,12,128.57,2571.43
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"NONE","CURRENT_TIER","NONE",10,1,497,84,60,16,15.52,3,1.5626,3.05,4.76,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"HIGH",true,12,130.81,2616.28
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"NONE","CURRENT_TIER","CURRENT_TIER",10,1,497,84,60,16,15.52,3,1.5626,3.05,4.76,1,100,100,"Poção de Vida Menor",100,25,100,2,2,50,0,,"MEDIUM",true,12,130.81,2616.28
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"RECOMMENDED","NONE","NONE",10,1,659,93,100,15,15,0,1.5476,2.03,3.14,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"MEDIUM",true,12,133.33,2666.67
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"RECOMMENDED","NONE","CURRENT_TIER",10,1,659,93,100,15,15,0,1.5476,2.03,3.14,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"MEDIUM",true,12,133.33,2666.67
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"RECOMMENDED","CURRENT_TIER","NONE",10,1,659,93,100,15,14.55,3,1.5344,2.03,3.11,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"MEDIUM",true,12,135.59,2711.86
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",10,1,659,93,100,15,14.55,3,1.5344,2.03,3.11,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"MEDIUM",true,12,135.59,2711.86
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"FULL","NONE","NONE",10,1,1379,176.5,284,9,9,0,1.3616,1.71,2.33,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,171.43,3428.57
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"FULL","NONE","CURRENT_TIER",10,1,1379,176.5,284,9,9,0,1.3616,1.71,2.33,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,171.43,3428.57
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"FULL","CURRENT_TIER","NONE",10,1,1379,176.5,284,9,8.73,3,1.3526,1.71,2.31,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,173.66,3473.23
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",0,"FULL","CURRENT_TIER","CURRENT_TIER",10,1,1379,176.5,284,9,8.73,3,1.3526,1.71,2.31,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,173.66,3473.23
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"NONE","NONE","NONE",10,1.75,560,106.5,74,13,13,0,1.3988,3.05,4.26,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"HIGH",true,12,144,2880
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"NONE","NONE","CURRENT_TIER",10,1.75,560,106.5,74,13,13,0,1.3988,3.05,4.26,1,100,100,"Poção de Vida Menor",100,25,100,1,1,25,0,,"MEDIUM",true,12,144,2880
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"NONE","CURRENT_TIER","NONE",10,1.75,560,106.5,74,13,12.61,3,1.3877,3.05,4.23,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"HIGH",true,12,146.28,2925.64
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"NONE","CURRENT_TIER","CURRENT_TIER",10,1.75,560,106.5,74,13,12.61,3,1.3877,3.05,4.23,1,100,100,"Poção de Vida Menor",100,25,100,1,1,25,0,,"MEDIUM",true,12,146.28,2925.64
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"RECOMMENDED","NONE","NONE",10,1.75,722,115.5,114,13,13,0,1.3988,2.03,2.84,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,144,2880
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"RECOMMENDED","NONE","CURRENT_TIER",10,1.75,722,115.5,114,13,13,0,1.3988,2.03,2.84,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,144,2880
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"RECOMMENDED","CURRENT_TIER","NONE",10,1.75,722,115.5,114,13,12.61,3,1.3877,2.03,2.82,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,146.28,2925.64
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",10,1.75,722,115.5,114,13,12.61,3,1.3877,2.03,2.82,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,146.28,2925.64
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"FULL","NONE","NONE",10,1.75,1442,199,298,8,8,0,1.2485,1.71,2.14,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,180,3600
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"FULL","NONE","CURRENT_TIER",10,1.75,1442,199,298,8,8,0,1.2485,1.71,2.14,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,180,3600
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"FULL","CURRENT_TIER","NONE",10,1.75,1442,199,298,8,7.76,3,1.2409,1.71,2.12,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,182.19,3643.72
1,"END","Síndico Devorado",6,10,"Médico","CURRENT",3,"FULL","CURRENT_TIER","CURRENT_TIER",10,1.75,1442,199,298,8,7.76,3,1.2409,1.71,2.12,1,100,100,"Poção de Vida Menor",100,25,100,0,0,0,0,,"LOW",true,12,182.19,3643.72
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"NONE","NONE","NONE",11,1,605,88,66,15,15,0,5.3369,1.01,5.38,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"HIGH",true,12,133.33,1600
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"NONE","NONE","CURRENT_TIER",11,1,605,88,66,15,15,0,5.3369,1.01,5.38,1,100,100,"Poção de Vida Menor",80,25,100,2,2,50,0,,"MEDIUM",true,12,133.33,1600
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"NONE","CURRENT_TIER","NONE",11,1,605,88,66,15,14.4,4,5.2762,1.01,5.32,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"HIGH",true,12,136.36,1636.36
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"NONE","CURRENT_TIER","CURRENT_TIER",11,1,605,88,66,15,14.4,4,5.2762,1.01,5.32,1,100,100,"Poção de Vida Menor",80,25,100,2,2,50,0,,"MEDIUM",true,12,136.36,1636.36
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"RECOMMENDED","NONE","NONE",11,1,785,102,112,13,13,0,5.1319,1.01,5.17,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,12,144,1728
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"RECOMMENDED","NONE","CURRENT_TIER",11,1,785,102,112,13,13,0,5.1319,1.01,5.17,1,100,100,"Poção de Vida Menor",80,25,100,1,1,25,0,,"MEDIUM",true,12,144,1728
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"RECOMMENDED","CURRENT_TIER","NONE",11,1,785,102,112,13,12.48,4,5.0772,1.01,5.12,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"MEDIUM",true,12,147.06,1764.71
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",11,1,785,102,112,13,12.48,4,5.0772,1.01,5.12,1,100,100,"Poção de Vida Menor",80,25,100,1,1,25,0,,"MEDIUM",true,12,147.06,1764.71
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"FULL","NONE","NONE",11,1,1487,162,290,9,9,0,4.6955,0.82,3.87,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,171.43,2057.14
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"FULL","NONE","CURRENT_TIER",11,1,1487,162,290,9,9,0,4.6955,0.82,3.87,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,171.43,2057.14
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"FULL","CURRENT_TIER","NONE",11,1,1487,162,290,9,8.64,4,4.6543,0.82,3.83,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,174.42,2093.02
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",0,"FULL","CURRENT_TIER","CURRENT_TIER",11,1,1487,162,290,9,8.64,4,4.6543,0.82,3.83,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,174.42,2093.02
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"NONE","NONE","NONE",11,1.75,671,114,79,11,11,0,1.8028,1.01,1.82,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,156.52,1878.26
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"NONE","NONE","CURRENT_TIER",11,1.75,671,114,79,11,11,0,1.8028,1.01,1.82,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,156.52,1878.26
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"NONE","CURRENT_TIER","NONE",11,1.75,671,114,79,11,10.56,4,1.7851,1.01,1.8,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,159.57,1914.89
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"NONE","CURRENT_TIER","CURRENT_TIER",11,1.75,671,114,79,11,10.56,4,1.7851,1.01,1.8,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,159.57,1914.89
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"RECOMMENDED","NONE","NONE",11,1.75,851,128,125,10,10,0,1.7624,1.01,1.78,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,163.64,1963.64
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"RECOMMENDED","NONE","CURRENT_TIER",11,1.75,851,128,125,10,10,0,1.7624,1.01,1.78,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,163.64,1963.64
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"RECOMMENDED","CURRENT_TIER","NONE",11,1.75,851,128,125,10,9.6,4,1.746,1.01,1.76,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,166.67,2000
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",11,1.75,851,128,125,10,9.6,4,1.746,1.01,1.76,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,166.67,2000
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"FULL","NONE","NONE",11,1.75,1553,188,303,7,7,0,1.6357,0.82,1.35,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,189.47,2273.68
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"FULL","NONE","CURRENT_TIER",11,1.75,1553,188,303,7,7,0,1.6357,0.82,1.35,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,189.47,2273.68
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"FULL","CURRENT_TIER","NONE",11,1.75,1553,188,303,7,6.72,4,1.6234,0.82,1.34,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,192.31,2307.69
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","PREVIOUS",3,"FULL","CURRENT_TIER","CURRENT_TIER",11,1.75,1553,188,303,7,6.72,4,1.6234,0.82,1.34,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,192.31,2307.69
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"NONE","NONE","NONE",11,1.5,617,90,68,14,14,0,2.7238,1,2.72,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,138.46,1661.54
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"NONE","NONE","CURRENT_TIER",11,1.5,617,90,68,14,14,0,2.7238,1,2.72,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,138.46,1661.54
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"NONE","CURRENT_TIER","NONE",11,1.5,617,90,68,14,13.44,4,2.6938,1,2.69,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,141.51,1698.11
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"NONE","CURRENT_TIER","CURRENT_TIER",11,1.5,617,90,68,14,13.44,4,2.6938,1,2.69,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,141.51,1698.11
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"RECOMMENDED","NONE","NONE",11,1.5,797,104,114,12,12,0,2.615,1,2.61,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,150,1800
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"RECOMMENDED","NONE","CURRENT_TIER",11,1.5,797,104,114,12,12,0,2.615,1,2.61,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,150,1800
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"RECOMMENDED","CURRENT_TIER","NONE",11,1.5,797,104,114,12,11.52,4,2.5882,1,2.58,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,153.06,1836.73
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",11,1.5,797,104,114,12,11.52,4,2.5882,1,2.58,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,153.06,1836.73
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"FULL","NONE","NONE",11,1.5,1499,164,292,8,8,0,2.383,0.81,1.94,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,180,2160
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"FULL","NONE","CURRENT_TIER",11,1.5,1499,164,292,8,8,0,2.383,0.81,1.94,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,180,2160
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"FULL","CURRENT_TIER","NONE",11,1.5,1499,164,292,8,7.68,4,2.3635,0.81,1.92,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,182.93,2195.12
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",0,"FULL","CURRENT_TIER","CURRENT_TIER",11,1.5,1499,164,292,8,7.68,4,2.3635,0.81,1.92,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,182.93,2195.12
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"NONE","NONE","NONE",11,2.25,692,116,82,11,11,0,1.3027,0.99,1.29,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,156.52,1878.26
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"NONE","NONE","CURRENT_TIER",11,2.25,692,116,82,11,11,0,1.3027,0.99,1.29,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,156.52,1878.26
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"NONE","CURRENT_TIER","NONE",11,2.25,692,116,82,11,10.56,4,1.2899,0.99,1.27,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,159.57,1914.89
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"NONE","CURRENT_TIER","CURRENT_TIER",11,2.25,692,116,82,11,10.56,4,1.2899,0.99,1.27,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,159.57,1914.89
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"RECOMMENDED","NONE","NONE",11,2.25,872,130,128,10,10,0,1.2735,0.99,1.26,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,163.64,1963.64
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"RECOMMENDED","NONE","CURRENT_TIER",11,2.25,872,130,128,10,10,0,1.2735,0.99,1.26,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,163.64,1963.64
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"RECOMMENDED","CURRENT_TIER","NONE",11,2.25,872,130,128,10,9.6,4,1.2616,0.99,1.25,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,166.67,2000
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",11,2.25,872,130,128,10,9.6,4,1.2616,0.99,1.25,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,166.67,2000
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"FULL","NONE","NONE",11,2.25,1574,190,306,7,7,0,1.182,0.81,0.95,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,189.47,2273.68
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"FULL","NONE","CURRENT_TIER",11,2.25,1574,190,306,7,7,0,1.182,0.81,0.95,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,189.47,2273.68
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"FULL","CURRENT_TIER","NONE",11,2.25,1574,190,306,7,6.72,4,1.1731,0.81,0.94,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,192.31,2307.69
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","MIXED",3,"FULL","CURRENT_TIER","CURRENT_TIER",11,2.25,1574,190,306,7,6.72,4,1.1731,0.81,0.94,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,192.31,2307.69
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"NONE","NONE","NONE",11,2,665,100,77,12,12,0,1.3584,0.99,1.34,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,150,1800
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"NONE","NONE","CURRENT_TIER",11,2,665,100,77,12,12,0,1.3584,0.99,1.34,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,150,1800
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"NONE","CURRENT_TIER","NONE",11,2,665,100,77,12,11.52,4,1.3445,0.99,1.33,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,153.06,1836.73
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"NONE","CURRENT_TIER","CURRENT_TIER",11,2,665,100,77,12,11.52,4,1.3445,0.99,1.33,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,153.06,1836.73
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"RECOMMENDED","NONE","NONE",11,2,845,114,123,11,11,0,1.3293,0.99,1.31,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,156.52,1878.26
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"RECOMMENDED","NONE","CURRENT_TIER",11,2,845,114,123,11,11,0,1.3293,0.99,1.31,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,156.52,1878.26
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"RECOMMENDED","CURRENT_TIER","NONE",11,2,845,114,123,11,10.56,4,1.3163,0.99,1.3,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,159.57,1914.89
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",11,2,845,114,123,11,10.56,4,1.3163,0.99,1.3,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,159.57,1914.89
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"FULL","NONE","NONE",11,2,1547,174,301,7,7,0,1.2061,0.81,0.97,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,189.47,2273.68
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"FULL","NONE","CURRENT_TIER",11,2,1547,174,301,7,7,0,1.2061,0.81,0.97,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,189.47,2273.68
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"FULL","CURRENT_TIER","NONE",11,2,1547,174,301,7,6.72,4,1.197,0.81,0.96,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,192.31,2307.69
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",0,"FULL","CURRENT_TIER","CURRENT_TIER",11,2,1547,174,301,7,6.72,4,1.197,0.81,0.96,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,192.31,2307.69
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",3,"NONE","NONE","NONE",11,2.75,749,128,92,10,10,0,1.2215,0.96,1.17,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,163.64,1963.64
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",3,"NONE","NONE","CURRENT_TIER",11,2.75,749,128,92,10,10,0,1.2215,0.96,1.17,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,163.64,1963.64
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",3,"NONE","CURRENT_TIER","NONE",11,2.75,749,128,92,10,9.6,4,1.2102,0.96,1.16,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,166.67,2000
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",3,"NONE","CURRENT_TIER","CURRENT_TIER",11,2.75,749,128,92,10,9.6,4,1.2102,0.96,1.16,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,166.67,2000
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",3,"RECOMMENDED","NONE","NONE",11,2.75,929,142,138,9,9,0,1.1929,0.96,1.15,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,171.43,2057.14
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",3,"RECOMMENDED","NONE","CURRENT_TIER",11,2.75,929,142,138,9,9,0,1.1929,0.96,1.15,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,171.43,2057.14
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",3,"RECOMMENDED","CURRENT_TIER","NONE",11,2.75,929,142,138,9,8.64,4,1.1825,0.96,1.14,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,174.42,2093.02
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",3,"RECOMMENDED","CURRENT_TIER","CURRENT_TIER",11,2.75,929,142,138,9,8.64,4,1.1825,0.96,1.14,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,174.42,2093.02
2,"START","Carregador de Paletes Infectado",1,11,"Lutador","CURRENT",3,"FULL","NONE","NONE",11,2.75,1631,202,316,7,7,0,1.1337,0.78,0.89,1,100,100,"Poção de Vida Menor",80,25,100,0,0,0,0,,"LOW",true,12,189.47,2273.68
