scenarioKey,scenarioLabel,className,fromLevel,toLevel,tier,huntingLevel,xpRequired,effectiveXpPerHour,effectiveXpPerKill,killsPerHour,secondsPerFind,ttkSeconds,secondsPerMob,mapName,hoursToLevel,days24hToLevel,cumulativeHours,cumulativeDays24h,cumulativeDays12h,cumulativeDays6h
otimista,Otimista,Lutador,44,45,5,35,172176,5461,71.9,76,7,40,47,Zona de Quarentena 9,31.5283,1.3137,1288.0527,53.6689,107.3377,214.6755
otimista,Otimista,Lutador,45,46,5,35,258264,5461,71.9,76,7,40,47,Zona de Quarentena 9,47.2924,1.9705,1335.3452,55.6394,111.2788,222.5575
otimista,Otimista,Lutador,46,47,5,35,373048,5461,71.9,76,7,40,47,Zona de Quarentena 9,68.3113,2.8463,1403.6565,58.4857,116.9714,233.9427
otimista,Otimista,Lutador,47,48,5,35,516529,5461,71.9,76,7,40,47,Zona de Quarentena 9,94.5851,3.941,1498.2415,62.4267,124.8535,249.7069
otimista,Otimista,Lutador,48,49,5,35,674357,5461,71.9,76,7,40,47,Zona de Quarentena 9,123.486,5.1452,1621.7275,67.572,135.144,270.2879
otimista,Otimista,Lutador,49,50,5,35,817837,5461,71.9,76,7,40,47,Zona de Quarentena 9,149.7596,6.24,1771.4871,73.812,147.6239,295.2478
otimista,Otimista,Lutador,50,51,5,35,975665,5461,71.9,76,7,40,47,Zona de Quarentena 9,178.6605,7.4442,1950.1476,81.2561,162.5123,325.0246
otimista,Otimista,Lutador,51,52,6,35,53545,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,6.5635,0.2735,1956.7111,81.5296,163.0593,326.1185
otimista,Otimista,Lutador,52,53,6,35,107090,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,13.127,0.547,1969.8381,82.0766,164.1532,328.3063
otimista,Otimista,Lutador,53,54,6,35,187408,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,22.9723,0.9572,1992.8104,83.0338,166.0675,332.1351
otimista,Otimista,Lutador,54,55,6,35,321271,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,39.3811,1.6409,2032.1915,84.6746,169.3493,338.6986
otimista,Otimista,Lutador,55,56,6,35,481906,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,59.0716,2.4613,2091.2631,87.136,174.2719,348.5438
otimista,Otimista,Lutador,56,57,6,35,696087,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,85.3257,3.5552,2176.5887,90.6912,181.3824,362.7648
otimista,Otimista,Lutador,57,58,6,35,963812,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,118.1432,4.9226,2294.7319,95.6138,191.2277,382.4553
otimista,Otimista,Lutador,58,59,6,35,1258310,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,154.2425,6.4268,2448.9744,102.0406,204.0812,408.1624
otimista,Otimista,Lutador,59,60,6,35,1526036,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,187.0601,7.7942,2636.0344,109.8348,219.6695,439.3391
otimista,Otimista,Lutador,60,61,6,35,1820534,8158,107.3,76,7,40,47,Refinaria do Pó Cinzento,223.1594,9.2983,2859.1938,119.1331,238.2661,476.5323
otimista,Otimista,Lutador,61,62,7,45,102048,12117,159.4,76,6,41,47,Avenida dos Caídos,8.4219,0.3509,2867.6157,119.484,238.968,477.9359
otimista,Otimista,Lutador,62,63,7,45,204095,12117,159.4,76,6,41,47,Avenida dos Caídos,16.8437,0.7018,2884.4594,120.1858,240.3716,480.7432
otimista,Otimista,Lutador,63,64,7,45,357167,12117,159.4,76,6,41,47,Avenida dos Caídos,29.4765,1.2282,2913.9359,121.414,242.828,485.656
otimista,Otimista,Lutador,64,65,7,45,612286,12117,159.4,76,6,41,47,Avenida dos Caídos,50.5312,2.1055,2964.467,123.5195,247.0389,494.0778
otimista,Otimista,Lutador,65,66,7,45,918429,12117,159.4,76,6,41,47,Avenida dos Caídos,75.7967,3.1582,3040.2638,126.6777,253.3553,506.7106
otimista,Otimista,Lutador,66,67,7,45,1326619,12117,159.4,76,6,41,47,Avenida dos Caídos,109.4841,4.5618,3149.7479,131.2395,262.479,524.958
otimista,Otimista,Lutador,67,68,7,45,1836858,12117,159.4,76,6,41,47,Avenida dos Caídos,151.5935,6.3164,3301.3414,137.5559,275.1118,550.2236
otimista,Otimista,Lutador,68,69,7,45,2398120,12117,159.4,76,6,41,47,Avenida dos Caídos,197.9137,8.2464,3499.255,145.8023,291.6046,583.2092
otimista,Otimista,Lutador,69,70,7,45,2908358,12117,159.4,76,6,41,47,Avenida dos Caídos,240.0229,10.001,3739.278,155.8032,311.6065,623.213
otimista,Otimista,Lutador,70,71,7,45,3469620,12117,159.4,76,6,41,47,Avenida dos Caídos,286.3432,11.931,4025.6211,167.7342,335.4684,670.9369
otimista,Otimista,Lutador,71,72,8,45,181326,17423,229.2,76,6,41,47,Complexo Helix,10.4073,0.4336,4036.0284,168.1679,336.3357,672.6714
otimista,Otimista,Lutador,72,73,8,45,362651,17423,229.2,76,6,41,47,Complexo Helix,20.8145,0.8673,4056.8429,169.0351,338.0702,676.1405
otimista,Otimista,Lutador,73,74,8,45,634640,17423,229.2,76,6,41,47,Complexo Helix,36.4254,1.5177,4093.2683,170.5528,341.1057,682.2114
otimista,Otimista,Lutador,74,75,8,45,1087954,17423,229.2,76,6,41,47,Complexo Helix,62.4436,2.6018,4155.7119,173.1547,346.3093,692.6186
otimista,Otimista,Lutador,75,76,8,45,1631931,17423,229.2,76,6,41,47,Complexo Helix,93.6653,3.9027,4249.3772,177.0574,354.1148,708.2295
otimista,Otimista,Lutador,76,77,8,45,2357233,17423,229.2,76,6,41,47,Complexo Helix,135.2943,5.6373,4384.6715,182.6946,365.3893,730.7786
otimista,Otimista,Lutador,77,78,8,45,3263861,17423,229.2,76,6,41,47,Complexo Helix,187.3306,7.8054,4572.0021,190.5001,381.0002,762.0004
otimista,Otimista,Lutador,78,79,8,45,4261152,17423,229.2,76,6,41,47,Complexo Helix,244.5705,10.1904,4816.5726,200.6905,401.3811,802.7621
otimista,Otimista,Lutador,79,80,8,45,5167781,17423,229.2,76,6,41,47,Complexo Helix,296.6068,12.3586,5113.1795,213.0491,426.0983,852.1966
otimista,Otimista,Lutador,80,81,8,45,6165071,17423,229.2,76,6,41,47,Complexo Helix,353.8467,14.7436,5467.0262,227.7928,455.5855,911.171
otimista,Otimista,Lutador,81,82,9,50,324390,25075,329.9,76,6,41,47,Necrópole Industrial,12.9368,0.539,5479.963,228.3318,456.6636,913.3272
otimista,Otimista,Lutador,82,83,9,50,648780,25075,329.9,76,6,41,47,Necrópole Industrial,25.8736,1.0781,5505.8365,229.4099,458.8197,917.6394
otimista,Otimista,Lutador,83,84,9,50,1135365,25075,329.9,76,6,41,47,Necrópole Industrial,45.2788,1.8866,5551.1153,231.2965,462.5929,925.1859
otimista,Otimista,Lutador,84,85,9,50,1946339,25075,329.9,76,6,41,47,Necrópole Industrial,77.6207,3.2342,5628.736,234.5307,469.0613,938.1227
otimista,Otimista,Lutador,85,86,9,50,2919509,25075,329.9,76,6,41,47,Necrópole Industrial,116.4311,4.8513,5745.1671,239.382,478.7639,957.5278
otimista,Otimista,Lutador,86,87,9,50,4217069,25075,329.9,76,6,41,47,Necrópole Industrial,168.1782,7.0074,5913.3453,246.3894,492.7788,985.5575
otimista,Otimista,Lutador,87,88,9,50,5839018,25075,329.9,76,6,41,47,Necrópole Industrial,232.8621,9.7026,6146.2074,256.092,512.184,1024.3679
otimista,Otimista,Lutador,88,89,9,50,7623162,25075,329.9,76,6,41,47,Necrópole Industrial,304.0144,12.6673,6450.2219,268.7592,537.5185,1075.037
otimista,Otimista,Lutador,89,90,9,50,9245112,25075,329.9,76,6,41,47,Necrópole Industrial,368.6984,15.3624,6818.9202,284.1217,568.2434,1136.4867
otimista,Otimista,Lutador,90,91,9,50,11029256,25075,329.9,76,6,41,47,Necrópole Industrial,439.8507,18.3271,7258.7709,302.4488,604.8976,1209.7952
otimista,Otimista,Lutador,91,92,10,50,582238,35289,470.5,75,6,42,48,Marco Zero,16.4991,0.6875,7275.2701,303.1363,606.2725,1212.545
otimista,Otimista,Lutador,92,93,10,50,1164477,35289,470.5,75,6,42,48,Marco Zero,32.9983,1.3749,7308.2684,304.5112,609.0224,1218.0447
otimista,Otimista,Lutador,93,94,10,50,2037834,35289,470.5,75,6,42,48,Marco Zero,57.747,2.4061,7366.0154,306.9173,613.8346,1227.6692
otimista,Otimista,Lutador,94,95,10,50,3493430,35289,470.5,75,6,42,48,Marco Zero,98.9949,4.1248,7465.0102,311.0421,622.0842,1244.1684
otimista,Otimista,Lutador,95,96,10,50,5240144,35289,470.5,75,6,42,48,Marco Zero,148.4923,6.1872,7613.5025,317.2293,634.4585,1268.9171
otimista,Otimista,Lutador,96,97,10,50,7569097,35289,470.5,75,6,42,48,Marco Zero,214.4888,8.937,7827.9914,326.1663,652.3326,1304.6652
otimista,Otimista,Lutador,97,98,10,50,10480289,35289,470.5,75,6,42,48,Marco Zero,296.9846,12.3744,8124.976,338.5407,677.0813,1354.1627
otimista,Otimista,Lutador,98,99,10,50,13682599,35289,470.5,75,6,42,48,Marco Zero,387.7299,16.1554,8512.7058,354.6961,709.3922,1418.7843
otimista,Otimista,Lutador,99,100,10,50,16593791,35289,470.5,75,6,42,48,Marco Zero,470.2256,19.5927,8982.9314,374.2888,748.5776,1497.1552
otimista,Otimista,Assassino,1,2,1,10,468,1533,8.7,177,12,8.28,20.28,Subúrbio Silencioso,0.3053,0.0127,0.3053,0.0127,0.0254,0.0509
otimista,Otimista,Assassino,2,3,1,10,936,1533,8.7,177,12,8.28,20.28,Subúrbio Silencioso,0.6106,0.0254,0.9159,0.0382,0.0763,0.1526
otimista,Otimista,Assassino,3,4,1,10,1638,1533,8.7,177,12,8.28,20.28,Subúrbio Silencioso,1.0685,0.0445,1.9843,0.0827,0.1654,0.3307
otimista,Otimista,Assassino,4,5,1,10,2807,1533,8.7,177,12,8.28,20.28,Subúrbio Silencioso,1.8311,0.0763,3.8154,0.159,0.3179,0.6359
otimista,Otimista,Assassino,5,6,1,10,4211,1533,8.7,177,12,8.28,20.28,Subúrbio Silencioso,2.7469,0.1145,6.5623,0.2734,0.5469,1.0937
otimista,Otimista,Assassino,6,7,1,10,6082,1533,8.7,177,12,8.28,20.28,Subúrbio Silencioso,3.9674,0.1653,10.5297,0.4387,0.8775,1.7549
otimista,Otimista,Assassino,7,8,1,10,8422,1533,8.7,177,12,8.28,20.28,Subúrbio Silencioso,5.4938,0.2289,16.0235,0.6676,1.3353,2.6706
otimista,Otimista,Assassino,8,9,1,10,10995,1533,8.7,177,12,8.28,20.28,Subúrbio Silencioso,7.1722,0.2988,23.1957,0.9665,1.933,3.8659
otimista,Otimista,Assassino,9,10,1,10,13334,1533,8.7,177,12,8.28,20.28,Subúrbio Silencioso,8.698,0.3624,31.8937,1.3289,2.6578,5.3156
otimista,Otimista,Assassino,10,11,1,10,15908,1533,8.7,177,12,8.28,20.28,Subúrbio Silencioso,10.377,0.4324,42.2707,1.7613,3.5226,7.0451
otimista,Otimista,Assassino,11,12,2,15,2495,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,1.617,0.0674,43.8877,1.8287,3.6573,7.3146
otimista,Otimista,Assassino,12,13,2,15,4991,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,3.2346,0.1348,47.1223,1.9634,3.9269,7.8537
otimista,Otimista,Assassino,13,14,2,15,8734,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,5.6604,0.2359,52.7827,2.1993,4.3986,8.7971
otimista,Otimista,Assassino,14,15,2,15,14972,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,9.7032,0.4043,62.4859,2.6036,5.2072,10.4143
otimista,Otimista,Assassino,15,16,2,15,22458,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,14.5548,0.6064,77.0406,3.21,6.4201,12.8401
otimista,Otimista,Assassino,16,17,2,15,32439,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,21.0233,0.876,98.064,4.086,8.172,16.344
otimista,Otimista,Assassino,17,18,2,15,44916,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,29.1095,1.2129,127.1735,5.2989,10.5978,21.1956
otimista,Otimista,Assassino,18,19,2,15,58640,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,38.0039,1.5835,165.1774,6.8824,13.7648,27.5296
otimista,Otimista,Assassino,19,20,2,15,71116,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,46.0894,1.9204,211.2668,8.8028,17.6056,35.2111
otimista,Otimista,Assassino,20,21,2,15,84840,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,54.9838,2.291,266.2506,11.0938,22.1876,44.3751
otimista,Otimista,Assassino,21,22,3,20,7278,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,3.0529,0.1272,269.3035,11.221,22.442,44.8839
otimista,Otimista,Assassino,22,23,3,20,14556,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,6.1057,0.2544,275.4092,11.4754,22.9508,45.9015
otimista,Otimista,Assassino,23,24,3,20,25473,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,10.685,0.4452,286.0942,11.9206,23.8412,47.6824
otimista,Otimista,Assassino,24,25,3,20,43668,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,18.3171,0.7632,304.4113,12.6838,25.3676,50.7352
otimista,Otimista,Assassino,25,26,3,20,65502,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,27.4757,1.1448,331.8869,13.8286,27.6572,55.3145
otimista,Otimista,Assassino,26,27,3,20,94614,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,39.6871,1.6536,371.574,15.4823,30.9645,61.929
otimista,Otimista,Assassino,27,28,3,20,131004,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,54.9513,2.2896,426.5254,17.7719,35.5438,71.0876
otimista,Otimista,Assassino,28,29,3,20,171032,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,71.7416,2.9892,498.267,20.7611,41.5222,83.0445
otimista,Otimista,Assassino,29,30,3,20,207422,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,87.0059,3.6252,585.2729,24.3864,48.7727,97.5455
otimista,Otimista,Assassino,30,31,3,20,247451,2384,26.2,91,10,29.56,39.56,Hospital Santa Ruína,103.7966,4.3249,689.0694,28.7112,57.4225,114.8449
otimista,Otimista,Assassino,31,32,4,25,14036,3404,42,81,9,35,44,Terminal dos Esquecidos,4.1234,0.1718,693.1928,28.883,57.7661,115.5321
otimista,Otimista,Assassino,32,33,4,25,28072,3404,42,81,9,35,44,Terminal dos Esquecidos,8.2468,0.3436,701.4396,29.2266,58.4533,116.9066
otimista,Otimista,Assassino,33,34,4,25,49126,3404,42,81,9,35,44,Terminal dos Esquecidos,14.4318,0.6013,715.8714,29.828,59.656,119.3119
otimista,Otimista,Assassino,34,35,4,25,84217,3404,42,81,9,35,44,Terminal dos Esquecidos,24.7406,1.0309,740.612,30.8588,61.7177,123.4353
otimista,Otimista,Assassino,35,36,4,25,126325,3404,42,81,9,35,44,Terminal dos Esquecidos,37.1108,1.5463,777.7228,32.4051,64.8102,129.6205
otimista,Otimista,Assassino,36,37,4,25,182469,3404,42,81,9,35,44,Terminal dos Esquecidos,53.6043,2.2335,831.3271,34.6386,69.2773,138.5545
otimista,Otimista,Assassino,37,38,4,25,252650,3404,42,81,9,35,44,Terminal dos Esquecidos,74.2215,3.0926,905.5486,37.7312,75.4624,150.9248
otimista,Otimista,Assassino,38,39,4,25,329848,3404,42,81,9,35,44,Terminal dos Esquecidos,96.9001,4.0375,1002.4487,41.7687,83.5374,167.0748
otimista,Otimista,Assassino,39,40,4,25,400029,3404,42,81,9,35,44,Terminal dos Esquecidos,117.5173,4.8966,1119.966,46.6653,93.3305,186.661
otimista,Otimista,Assassino,40,41,4,25,477227,3404,42,81,9,35,44,Terminal dos Esquecidos,140.1959,5.8415,1260.162,52.5067,105.0135,210.027
otimista,Otimista,Assassino,41,42,5,35,28696,5548,65.3,85,7,35,42,Zona de Quarentena 9,5.1723,0.2155,1265.3343,52.7223,105.4445,210.889
otimista,Otimista,Assassino,42,43,5,35,57392,5548,65.3,85,7,35,42,Zona de Quarentena 9,10.3446,0.431,1275.6789,53.1533,106.3066,212.6131
otimista,Otimista,Assassino,43,44,5,35,100436,5548,65.3,85,7,35,42,Zona de Quarentena 9,18.1031,0.7543,1293.782,53.9076,107.8152,215.6303
otimista,Otimista,Assassino,44,45,5,35,172176,5548,65.3,85,7,35,42,Zona de Quarentena 9,31.0339,1.2931,1324.8159,55.2007,110.4013,220.8026
otimista,Otimista,Assassino,45,46,5,35,258264,5548,65.3,85,7,35,42,Zona de Quarentena 9,46.5508,1.9396,1371.3667,57.1403,114.2806,228.5611
otimista,Otimista,Assassino,46,47,5,35,373048,5548,65.3,85,7,35,42,Zona de Quarentena 9,67.2401,2.8017,1438.6068,59.9419,119.8839,239.7678
otimista,Otimista,Assassino,47,48,5,35,516529,5548,65.3,85,7,35,42,Zona de Quarentena 9,93.1018,3.8792,1531.7086,63.8212,127.6424,255.2848
otimista,Otimista,Assassino,48,49,5,35,674357,5548,65.3,85,7,35,42,Zona de Quarentena 9,121.5496,5.0646,1653.2582,68.8858,137.7715,275.543
otimista,Otimista,Assassino,49,50,5,35,817837,5548,65.3,85,7,35,42,Zona de Quarentena 9,147.4111,6.1421,1800.6693,75.0279,150.0558,300.1116
otimista,Otimista,Assassino,50,51,5,35,975665,5548,65.3,85,7,35,42,Zona de Quarentena 9,175.8589,7.3275,1976.5282,82.3553,164.7107,329.4214
otimista,Otimista,Assassino,51,52,6,35,53545,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,6.4598,0.2692,1982.988,82.6245,165.249,330.498
otimista,Otimista,Assassino,52,53,6,35,107090,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,12.9195,0.5383,1995.9075,83.1628,166.3256,332.6513
otimista,Otimista,Assassino,53,54,6,35,187408,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,22.6092,0.9421,2018.5167,84.1049,168.2097,336.4195
otimista,Otimista,Assassino,54,55,6,35,321271,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,38.7587,1.6149,2057.2755,85.7198,171.4396,342.8792
otimista,Otimista,Assassino,55,56,6,35,481906,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,58.138,2.4224,2115.4135,88.1422,176.2845,352.5689
otimista,Otimista,Assassino,56,57,6,35,696087,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,83.9772,3.499,2199.3907,91.6413,183.2826,366.5651
otimista,Otimista,Assassino,57,58,6,35,963812,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,116.276,4.8448,2315.6667,96.4861,192.9722,385.9445
otimista,Otimista,Assassino,58,59,6,35,1258310,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,151.8048,6.3252,2467.4715,102.8113,205.6226,411.2453
otimista,Otimista,Assassino,59,60,6,35,1526036,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,184.1038,7.671,2651.5753,110.4823,220.9646,441.9292
otimista,Otimista,Assassino,60,61,6,35,1820534,8289,97.5,85,7,35,42,Refinaria do Pó Cinzento,219.6325,9.1514,2871.2078,119.6337,239.2673,478.5346
otimista,Otimista,Assassino,61,62,7,45,102048,12573,144.5,87,6,35,41,Avenida dos Caídos,8.1164,0.3382,2879.3242,119.9718,239.9437,479.8874
otimista,Otimista,Assassino,62,63,7,45,204095,12573,144.5,87,6,35,41,Avenida dos Caídos,16.2328,0.6764,2895.557,120.6482,241.2964,482.5928
otimista,Otimista,Assassino,63,64,7,45,357167,12573,144.5,87,6,35,41,Avenida dos Caídos,28.4075,1.1836,2923.9645,121.8319,243.6637,487.3274
otimista,Otimista,Assassino,64,65,7,45,612286,12573,144.5,87,6,35,41,Avenida dos Caídos,48.6985,2.0291,2972.663,123.861,247.7219,495.4438
otimista,Otimista,Assassino,65,66,7,45,918429,12573,144.5,87,6,35,41,Avenida dos Caídos,73.0477,3.0437,3045.7107,126.9046,253.8092,507.6184
otimista,Otimista,Assassino,66,67,7,45,1326619,12573,144.5,87,6,35,41,Avenida dos Caídos,105.5133,4.3964,3151.224,131.301,262.602,525.204
otimista,Otimista,Assassino,67,68,7,45,1836858,12573,144.5,87,6,35,41,Avenida dos Caídos,146.0954,6.0873,3297.3195,137.3883,274.7766,549.5532
otimista,Otimista,Assassino,68,69,7,45,2398120,12573,144.5,87,6,35,41,Avenida dos Caídos,190.7357,7.9473,3488.0552,145.3356,290.6713,581.3425
otimista,Otimista,Assassino,69,70,7,45,2908358,12573,144.5,87,6,35,41,Avenida dos Caídos,231.3177,9.6382,3719.3729,154.9739,309.9477,619.8955
otimista,Otimista,Assassino,70,71,7,45,3469620,12573,144.5,87,6,35,41,Avenida dos Caídos,275.958,11.4983,3995.3309,166.4721,332.9442,665.8885
otimista,Otimista,Assassino,71,72,8,45,181326,18092,208,87,6,35,41,Complexo Helix,10.0224,0.4176,4005.3533,166.8897,333.7794,667.5589
otimista,Otimista,Assassino,72,73,8,45,362651,18092,208,87,6,35,41,Complexo Helix,20.0448,0.8352,4025.3982,167.7249,335.4498,670.8997
otimista,Otimista,Assassino,73,74,8,45,634640,18092,208,87,6,35,41,Complexo Helix,35.0785,1.4616,4060.4767,169.1865,338.3731,676.7461
otimista,Otimista,Assassino,74,75,8,45,1087954,18092,208,87,6,35,41,Complexo Helix,60.1345,2.5056,4120.6112,171.6921,343.3843,686.7685
otimista,Otimista,Assassino,75,76,8,45,1631931,18092,208,87,6,35,41,Complexo Helix,90.2018,3.7584,4210.813,175.4505,350.9011,701.8022
otimista,Otimista,Assassino,76,77,8,45,2357233,18092,208,87,6,35,41,Complexo Helix,130.2915,5.4288,4341.1045,180.8794,361.7587,723.5174
otimista,Otimista,Assassino,77,78,8,45,3263861,18092,208,87,6,35,41,Complexo Helix,180.4035,7.5168,4521.508,188.3962,376.7923,753.5847
otimista,Otimista,Assassino,78,79,8,45,4261152,18092,208,87,6,35,41,Complexo Helix,235.5269,9.8136,4757.0349,198.2098,396.4196,792.8391
otimista,Otimista,Assassino,79,80,8,45,5167781,18092,208,87,6,35,41,Complexo Helix,285.639,11.9016,5042.6739,210.1114,420.2228,840.4456
otimista,Otimista,Assassino,80,81,8,45,6165071,18092,208,87,6,35,41,Complexo Helix,340.7623,14.1984,5383.4361,224.3098,448.6197,897.2394
otimista,Otimista,Assassino,81,82,9,50,324390,26054,299.5,87,6,35,41,Necrópole Industrial,12.4507,0.5188,5395.8868,224.8286,449.6572,899.3145
otimista,Otimista,Assassino,82,83,9,50,648780,26054,299.5,87,6,35,41,Necrópole Industrial,24.9014,1.0376,5420.7882,225.8662,451.7323,903.4647
otimista,Otimista,Assassino,83,84,9,50,1135365,26054,299.5,87,6,35,41,Necrópole Industrial,43.5774,1.8157,5464.3656,227.6819,455.3638,910.7276
otimista,Otimista,Assassino,84,85,9,50,1946339,26054,299.5,87,6,35,41,Necrópole Industrial,74.704,3.1127,5539.0696,230.7946,461.5891,923.1783
otimista,Otimista,Assassino,85,86,9,50,2919509,26054,299.5,87,6,35,41,Necrópole Industrial,112.0561,4.669,5651.1257,235.4636,470.9271,941.8543
otimista,Otimista,Assassino,86,87,9,50,4217069,26054,299.5,87,6,35,41,Necrópole Industrial,161.8588,6.7441,5812.9845,242.2077,484.4154,968.8307
otimista,Otimista,Assassino,87,88,9,50,5839018,26054,299.5,87,6,35,41,Necrópole Industrial,224.1122,9.338,6037.0966,251.5457,503.0914,1006.1828
otimista,Otimista,Assassino,88,89,9,50,7623162,26054,299.5,87,6,35,41,Necrópole Industrial,292.5908,12.1913,6329.6875,263.737,527.474,1054.9479
otimista,Otimista,Assassino,89,90,9,50,9245112,26054,299.5,87,6,35,41,Necrópole Industrial,354.8442,14.7852,6684.5317,278.5222,557.0443,1114.0886
otimista,Otimista,Assassino,90,91,9,50,11029256,26054,299.5,87,6,35,41,Necrópole Industrial,423.3229,17.6385,7107.8547,296.1606,592.3212,1184.6424
otimista,Otimista,Assassino,91,92,10,50,582238,37142,426.9,87,6,35,41,Marco Zero,15.676,0.6532,7123.5307,296.8138,593.6276,1187.2551
otimista,Otimista,Assassino,92,93,10,50,1164477,37142,426.9,87,6,35,41,Marco Zero,31.352,1.3063,7154.8827,298.1201,596.2402,1192.4804
otimista,Otimista,Assassino,93,94,10,50,2037834,37142,426.9,87,6,35,41,Marco Zero,54.866,2.2861,7209.7487,300.4062,600.8124,1201.6248
otimista,Otimista,Assassino,94,95,10,50,3493430,37142,426.9,87,6,35,41,Marco Zero,94.0561,3.919,7303.8048,304.3252,608.6504,1217.3008
otimista,Otimista,Assassino,95,96,10,50,5240144,37142,426.9,87,6,35,41,Marco Zero,141.0841,5.8785,7444.8888,310.2037,620.4074,1240.8148
otimista,Otimista,Assassino,96,97,10,50,7569097,37142,426.9,87,6,35,41,Marco Zero,203.7881,8.4912,7648.6769,318.6949,637.3897,1274.7795
otimista,Otimista,Assassino,97,98,10,50,10480289,37142,426.9,87,6,35,41,Marco Zero,282.1681,11.757,7930.845,330.4519,660.9038,1321.8075
otimista,Otimista,Assassino,98,99,10,50,13682599,37142,426.9,87,6,35,41,Marco Zero,368.3862,15.3494,8299.2312,345.8013,691.6026,1383.2052
otimista,Otimista,Assassino,99,100,10,50,16593791,37142,426.9,87,6,35,41,Marco Zero,446.7662,18.6153,8745.9974,364.4166,728.8331,1457.6662
otimista,Otimista,Atirador,1,2,1,10,468,1559,8.7,180,12,7.93,19.93,Subúrbio Silencioso,0.3002,0.0125,0.3002,0.0125,0.025,0.05
otimista,Otimista,Atirador,2,3,1,10,936,1559,8.7,180,12,7.93,19.93,Subúrbio Silencioso,0.6004,0.025,0.9006,0.0375,0.075,0.1501
otimista,Otimista,Atirador,3,4,1,10,1638,1559,8.7,180,12,7.93,19.93,Subúrbio Silencioso,1.0507,0.0438,1.9513,0.0813,0.1626,0.3252
otimista,Otimista,Atirador,4,5,1,10,2807,1559,8.7,180,12,7.93,19.93,Subúrbio Silencioso,1.8005,0.075,3.7518,0.1563,0.3126,0.6253
otimista,Otimista,Atirador,5,6,1,10,4211,1559,8.7,180,12,7.93,19.93,Subúrbio Silencioso,2.7011,0.1125,6.4529,0.2689,0.5377,1.0755
otimista,Otimista,Atirador,6,7,1,10,6082,1559,8.7,180,12,7.93,19.93,Subúrbio Silencioso,3.9012,0.1626,10.3541,0.4314,0.8628,1.7257
otimista,Otimista,Atirador,7,8,1,10,8422,1559,8.7,180,12,7.93,19.93,Subúrbio Silencioso,5.4022,0.2251,15.7563,0.6565,1.313,2.626
otimista,Otimista,Atirador,8,9,1,10,10995,1559,8.7,180,12,7.93,19.93,Subúrbio Silencioso,7.0526,0.2939,22.8089,0.9504,1.9007,3.8015
otimista,Otimista,Atirador,9,10,1,10,13334,1559,8.7,180,12,7.93,19.93,Subúrbio Silencioso,8.5529,0.3564,31.3618,1.3067,2.6135,5.227
otimista,Otimista,Atirador,10,11,1,10,15908,1559,8.7,180,12,7.93,19.93,Subúrbio Silencioso,10.204,0.4252,41.5657,1.7319,3.4638,6.9276
otimista,Otimista,Atirador,11,12,2,15,2495,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,1.617,0.0674,43.1827,1.7993,3.5986,7.1971
otimista,Otimista,Atirador,12,13,2,15,4991,1543,14.7,105,11,23.03,34.03,Distrito da Ferrugem,3.2346,0.1348,46.4173,1.9341,3.8681,7.7362
